index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
150,2024-06-30,05:04:57,1719749097,3,"Hwy 99 at Riego NB",Nicolaus,-121.54006,38.74828,13,,Sutter,SR-99,,,0.81,,304.41,true,,https://wzmedia.dot.ca.gov/D3/99_W_Riego_Rd_OC_SUT99_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/hwy99atriegonb.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atriegonb/previous/hwy99atriegonb-12.jpg
151,2026-02-25,22:26:01,1772087161,3,"Hwy 99 at Lincoln","Yuba City",-121.63447,39.11258,52,,Sutter,SR-99,,,28.65,,331.17,true,,https://wzmedia.dot.ca.gov/D3/99_Lincoln_Rd_SUT99_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/hwy99atlincoln.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atlincoln/previous/hwy99atlincoln-12.jpg
152,2025-09-29,14:39:39,1759181979,3,"Hwy 99 at Bridge","Yuba City",-121.63484,39.13255,55,,Sutter,SR-99,,,30.04,,332.56,true,,https://wzmedia.dot.ca.gov/D3/99_Bridge_St_SUT99_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/hwy99atbridge.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atbridge/previous/hwy99atbridge-12.jpg
153,2025-12-02,13:57:54,1764712674,3,"Hwy 99 at Route 20","Yuba City",-121.63486,39.14213,52,,Sutter,SR-99,,T,30.65,,333.17,true,,https://wzmedia.dot.ca.gov/D3/99_JCT20_SUT99_SB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/hwy99atroute20.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atroute20/previous/hwy99atroute20-12.jpg
154,2025-10-13,12:23:10,1760383390,3,"Hwy 99 at Neal",Durham,-121.74011,39.6622,216,,Butte,SR-99,,,25.73,,370.5,true,,https://wzmedia.dot.ca.gov/D3/99_Neal_Rd_JSO_BUT99_SB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/hwy99atneal.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atneal/previous/hwy99atneal-12.jpg
155,2026-02-21,17:40:49,1771724449,3,"Hwy 51 at H St",Sacramento,-121.46668,38.57546,32,,Sacramento,SR-51,,,1.20,,1.20,true,,https://wzmedia.dot.ca.gov/D3/51_H_St_SAC51_SB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/hwy51athst.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy51athst/previous/hwy51athst-12.jpg
156,2026-02-16,17:32:21,1771291941,3,"Hwy 99 at 14th Ave",Sacramento,-121.47444,38.53909,22,,Sacramento,SR-99,,,22.99,,297.50,true,,https://wzmedia.dot.ca.gov/D3/99_14th_Ave_SAC99_SB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/hwy99at14thave.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99at14thave/previous/hwy99at14thave-12.jpg
157,2025-08-24,23:37:56,1756103876,3,"Hwy 99 at Martin Luther King",Sacramento,-121.46579,38.51943,39,,Sacramento,SR-99,,,21.57,,296.08,true,,https://wzmedia.dot.ca.gov/D3/99_Martin_Luther_King_SAC99_SB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/hwy99atmartinlutherking.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atmartinlutherking/previous/hwy99atmartinlutherking-12.jpg
158,2024-04-08,15:08:41,1712614121,3,"Hwy 99 at Calvine","Elk Grove",-121.41135,38.45757,32,,Sacramento,SR-99,,,16.32,,290.83,true,,https://wzmedia.dot.ca.gov/D3/99_Calvine_Rd_JNO_SAC99_SB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/hwy99atcalvine.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atcalvine/previous/hwy99atcalvine-12.jpg
160,2025-12-10,06:32:20,1765377140,3,"Hwy 80 at Reed","West Sacramento",-121.55276,38.59053,13,,Yolo,I-80,,R,11.12,,83.33,true,,https://wzmedia.dot.ca.gov/D3/80_Reed_Ave_UC_YOL80_EB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/hwy80atreed.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atreed/previous/hwy80atreed-12.jpg
161,2023-04-17,14:29:58,1681766998,3,"Hwy 89 at Fairway Dr","Tahoe City",-120.1498,39.164,6286,,Placer,SR-89,,,8.89,,67.755,true,,https://wzmedia.dot.ca.gov/D3/89_Fairway_Dr_JWO_PLA89_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/hwy89atfairwaydr.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atfairwaydr/previous/hwy89atfairwaydr-12.jpg
162,2025-10-30,12:22:07,1761852127,3,"Hwy 89 at Granlibakken","Tahoe City",-120.1447,39.16170,6256,,Placer,SR-89,,,8.13,,66.93,true,,https://wzmedia.dot.ca.gov/D3/89_Granlibakken_Rd_JNO_PLA89_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/hwy89atgranlibakken.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy89atgranlibakken/previous/hwy89atgranlibakken-12.jpg
